databaseId	name	imageUrl	cardBack	type	subtype	packName	deckbuilderQuantity	setUuid	numberInPack	encounterSet	encounterNumber	unique	permanent	starting	exceptional	myriad	faction	traits	side	xp	cost	skillWillpower	skillIntellect	skillCombat	skillAgility	skillWild	health	healthPerInvestigator	sanity	uses	enemyDamage	enemyHorror	enemyFight	enemyEvade	shroud	doom	clues	cluesFixed	victoryPoints	vengeance	stage	parallelContent	code	tabooId	tabooName	tabooXp	action	reaction	free	hasBonded	concealed	concealedId	text
08549	Fatal Mirage	card_images/08/08549a.webp	multi_sided	Scenario		Edge of the Earth Campaign Expansion	0	eoec	49	Fatal Mirage	1	0	0	0	0	0	Mythos.		A									0										0				0	08549	0	None	0	0	0	0	0	0		Easy / Standard  [skull]: -X. X is the number of story cards in the victory display.  [cultist]: -2. If you fail, place 1 of your clues on your location.  [tablet]: -3. If you fail, you must either move to the Prison of Memories, or shuffle the top card of the Tekeli-li deck into your deck without looking at it.  [elder_thing]: -4. If you fail, place 1 doom on an [[Eidolon]] enemy in play.
08549	Fatal Mirage	card_images/08/08549b.webp	multi_sided	Scenario		Edge of the Earth Campaign Expansion	0	eoec	49	Fatal Mirage	1	0	0	0	0	0	Mythos.		B									0										0				0	08549	0	None	0	0	0	0	0	0		Hard / Expert  [skull]: -X. X is the current agenda number plus the number of story cards in the victory display.  [cultist]: -2. If you do not succeed by at least 2, place 1 of your clues on your location.  [tablet]: -4. If you fail, you must either move to the Prison of Memories, or shuffle the top card of the Tekeli-li deck into your deck without looking at it. (If you fail by 2 or more, do both instead.)  [elder_thing]: -5. If you fail, place 1 doom on an [[Eidolon]] enemy in play.
08550	Ethereal Tangle (v. I)	card_images/08/08550a.webp	multi_sided	Agenda		Edge of the Earth Campaign Expansion	0	eoec	50	Fatal Mirage	2	0	0	0	0	0	Mythos.		A									0								15		0			1	0	08550	0	None	0	0	0	1	0	0		[fast] Take 1 horror: Move to the Prison of Memories.
08550	Fade Away	card_images/08/08550b.webp	multi_sided	Agenda		Edge of the Earth Campaign Expansion	0	eoec	50	Fatal Mirage	2	0	0	0	0	0	Mythos.		B									0										0				0	08550	0	None	0	0	0	0	0	0		Each remaining investigator is defeated and must shuffle the top card of the Tekeli-li deck into their deck.
08551	Ethereal Tangle (v. II)	card_images/08/08551a.webp	multi_sided	Agenda		Edge of the Earth Campaign Expansion	0	eoec	51	Fatal Mirage	3	0	0	0	0	0	Mythos.		A									0								13		0			2	0	08551	0	None	0	0	0	1	0	0		[fast] Take 1 horror: Move to the Prison of Memories.
08551	Emotional Pull	card_images/08/08551b.webp	multi_sided	Agenda		Edge of the Earth Campaign Expansion	0	eoec	51	Fatal Mirage	3	0	0	0	0	0	Mythos.		B									0										0				0	08551	0	None	0	0	0	0	0	0		Each remaining investigator is defeated and must either suffer 1 mental trauma or shuffle the top 2 cards of the Tekeli-li deck into their deck.
08552	Ethereal Tangle (v. III)	card_images/08/08552a.webp	multi_sided	Agenda		Edge of the Earth Campaign Expansion	0	eoec	52	Fatal Mirage	4	0	0	0	0	0	Mythos.		A									0								11		0			3	0	08552	0	None	0	0	0	1	0	0		[fast] Take 1 horror: Move to the Prison of Memories.
08552	Deconstruction	card_images/08/08552b.webp	multi_sided	Agenda		Edge of the Earth Campaign Expansion	0	eoec	52	Fatal Mirage	4	0	0	0	0	0	Mythos.		B									0										0				0	08552	0	None	0	0	0	0	0	0		Each remaining investigator is defeated and suffers 1 mental trauma.
08553	Shadow of the Past (v. I)	card_images/08/08553a.webp	multi_sided	Act		Edge of the Earth Campaign Expansion	0	eoec	53	Fatal Mirage	5	0	0	0	0	0	Mythos.		A									0										0			1	0	08553	0	None	0	0	0	0	0	0		<b>Objective</b> - Confront your demons to strengthen your resolve. <i>(Hint: You may have more than one opportunity to advance this act. Until then, you are trapped. If you are running out of time and are given the chance to advance, consider taking it...)</i>
08553	Deeper Mysteries	card_images/08/08553b.webp	multi_sided	Act		Edge of the Earth Campaign Expansion	0	eoec	53	Fatal Mirage	5	0	0	0	0	0	Mythos.		B									0										0				0	08553	0	None	0	0	0	0	0	0		<b>(→R1)</b>
08554	Shadow of the Past (v. II)	card_images/08/08554a.webp	multi_sided	Act		Edge of the Earth Campaign Expansion	0	eoec	54	Fatal Mirage	6	0	0	0	0	0	Mythos.		A									0										0			2	0	08554	0	None	0	0	0	0	0	0		<b>Objective</b> - Confront your demons to strengthen your resolve. <i>(Hint: You may have more than one opportunity to advance this act. Until then, you are trapped. If you are running out of time and are given the chance to advance, consider taking it...)</i>
08554	Willing Victim	card_images/08/08554b.webp	multi_sided	Act		Edge of the Earth Campaign Expansion	0	eoec	54	Fatal Mirage	6	0	0	0	0	0	Mythos.		B									0										0				0	08554	0	None	0	0	0	0	0	0		<b>(→R1)</b>
08555	Shadow of the Past (v. III)	card_images/08/08555a.webp	multi_sided	Act		Edge of the Earth Campaign Expansion	0	eoec	55	Fatal Mirage	7	0	0	0	0	0	Mythos.		A									0										0			3	0	08555	0	None	0	0	0	0	0	0		<b>Objective</b> - Confront your demons to strengthen your resolve. <i>(Hint: You may have more than one opportunity to advance this act. Until then, you are trapped. If you are running out of time and are given the chance to advance, consider taking it...)</i>
08555	Return to Reality	card_images/08/08555b.webp	multi_sided	Act		Edge of the Earth Campaign Expansion	0	eoec	55	Fatal Mirage	7	0	0	0	0	0	Mythos.		B									0										0				0	08555	0	None	0	0	0	0	0	0		<b>(→R1)</b>
08556	Prison of Memories	card_images/08/08556a.webp	multi_sided	Location		Edge of the Earth Campaign Expansion	0	eoec	56	Fatal Mirage	8	0	0	0	0	0	Mythos.	Otherworld. Mirage.	A									0							-2		3	0				0	08556	0	None	0	0	0	0	0	0		Mirage 1 [per_investigator] (Base Camp, Deck of the Theodosia, University Halls).  X is the current agenda number.
08556	Prison of Memories	card_images/08/08556b.webp	multi_sided	Story		Edge of the Earth Campaign Expansion	0	eoec	56	Fatal Mirage	8	0	0	0	0	0	Mythos.		B									0										0				0	08556	0	None	0	0	0	0	0	0		Choose one:  - Put the set-aside Base Camp location into play.  - Put the set-aside Deck of the Theodosia location into play.  - Put the set-aside University Halls location into play.  Flip this card back over.
08557	Base Camp	card_images/08/08557a.webp	multi_sided	Location		Edge of the Earth Campaign Expansion	0	eoec	57	Fatal Mirage	9	0	0	0	0	0	Mythos.	Mirage.	A									0							4		3	0				0	08557	0	None	0	0	1	0	0	0		Mirage 1 [per_investigator] (Coastal Waters, Deserted Station, Riverview Theatre).  [reaction] When you would you fail a skill test by exactly 1 while investigating Base Camp, take 1 horror: You get +1 skill value for this test.
08557	Base Camp	card_images/08/08557b.webp	multi_sided	Story		Edge of the Earth Campaign Expansion	0	eoec	57	Fatal Mirage	9	0	0	0	0	0	Mythos.		B									0										0				0	08557	0	None	0	0	0	0	0	0		Choose one:  - <i>Follow Takada's memories.</i> Put the set-aside Coastal Waters location into play.  - <i>Follow Eliyah's memories.</i> Put the set-aside Deserted Station location into play.  - <i>Follow Dr. Sinha's memories.</i> Put the set-aside Riverview Theatre location into play.  Flip this card back over.
08558	Deck of the Theodosia	card_images/08/08558a.webp	multi_sided	Location		Edge of the Earth Campaign Expansion	0	eoec	58	Fatal Mirage	10	0	0	0	0	0	Mythos.	Mirage.	A									0							1		3	0				0	08558	0	None	0	0	0	0	0	0		Mirage 1 [per_investigator] (Coastal Waters, Hedge Maze, Standing Stones).  <b>Forced</b> - When you investigate Deck of the Theodosia: You must either give it +2 shroud for this investigation, or spend 1 additional action to investigate it.
08558	Deck of the Theodosia	card_images/08/08558b.webp	multi_sided	Story		Edge of the Earth Campaign Expansion	0	eoec	58	Fatal Mirage	10	0	0	0	0	0	Mythos.		B									0										0				0	08558	0	None	0	0	0	0	0	0		Choose one:  - <i>Follow Cookie's memories.</i> Put the set-aside Coastal Waters location into play.  - <i>Follow Ellsworth's memories.</i> Put the set-aside Hedge Maze location into play.  - <i>Follow Claypool's memories.</i> Put the set-aside Standing Stones location into play.  Flip this card back over.
08559	University Halls	card_images/08/08559a.webp	multi_sided	Location		Edge of the Earth Campaign Expansion	0	eoec	59	Fatal Mirage	11	0	0	0	0	0	Mythos.	Mirage.	A									0							2		3	0				0	08559	0	None	0	0	0	0	0	0		Mirage 1 [per_investigator] (Elder Chamber, Riverview Theatre, Standing Stones).  <b>Forced</b> - When University Halls is flipped over: Each investigator discards the top 3 cards of their deck for each clue they spent. Each investigator draws each Tekeli-li weakness they discarded in this way. Shuffle each other weakness discarded in this way back into its owner's deck.
08559	University Halls	card_images/08/08559b.webp	multi_sided	Story		Edge of the Earth Campaign Expansion	0	eoec	59	Fatal Mirage	11	0	0	0	0	0	Mythos.		B									0										0				0	08559	0	None	0	0	0	0	0	0		Choose one:  - <i>Follow Danforth's memories.</i> Put the set-aside Elder Chamber location into play.  - <i>Follow Dr. Kensler's memories.</i> Put the set-aside Riverview Theatre location into play.  - <i>Follow Dyer's memories.</i> Put the set-aside Standing Stones location into play.  Flip this card back over.
08560	Hedge Maze	card_images/08/08560a.webp	multi_sided	Location		Edge of the Earth Campaign Expansion	0	eoec	60	Fatal Mirage	12	0	0	0	0	0	Mythos.	Mirage.	A									0							2		2	0				0	08560	0	None	0	0	0	0	0	0		Mirage 2 [per_investigator] (Mo'ai Statues).  <b>Forced</b> - After you investigate Hedge Maze during your turn: Increase its shroud value by 1 until the end of your turn. You cannot leave Hedge Maze this turn.
08560	Hedge Maze	card_images/08/08560b.webp	multi_sided	Story		Edge of the Earth Campaign Expansion	0	eoec	60	Fatal Mirage	12	0	0	0	0	0	Mythos.		B									0										0				0	08560	0	None	0	0	0	0	0	0		Put the set-aside Mo'ai Statues location into play.  Flip this card back over.
08561	Deserted Station	card_images/08/08561a.webp	multi_sided	Location		Edge of the Earth Campaign Expansion	0	eoec	61	Fatal Mirage	13	0	0	0	0	0	Mythos.	Mirage.	A									0							3		2	0				0	08561	0	None	0	0	0	0	0	0		Mirage 2 [per_investigator] (Alaskan Wilds).  Deserted Station gets +3 shroud while there is at least one treachery attached to it.
08561	Deserted Station	card_images/08/08561b.webp	multi_sided	Story		Edge of the Earth Campaign Expansion	0	eoec	61	Fatal Mirage	13	0	0	0	0	0	Mythos.		B									0										0				0	08561	0	None	0	0	0	0	0	0		Put the set-aside Alaskan Wilds location into play.  Flip this card back over.
08562	Coastal Waters	card_images/08/08562a.webp	multi_sided	Location		Edge of the Earth Campaign Expansion	0	eoec	62	Fatal Mirage	14	0	0	0	0	0	Mythos.	Mirage.	A									0							2		4	0				0	08562	0	None	0	0	0	0	0	0		Mirage 2 [per_investigator] (Airfield, Ottoman Front).  <b>Forced</b> - After you reveal a [frost] token while investigating Coastal Waters: Take 1 horror. If this investigation is successful, discover 1 additional clue at Coastal Waters. (Limit once per test.)
08562	Coastal Waters	card_images/08/08562b.webp	multi_sided	Story		Edge of the Earth Campaign Expansion	0	eoec	62	Fatal Mirage	14	0	0	0	0	0	Mythos.		B									0										0				0	08562	0	None	0	0	0	0	0	0		Choose one:  - <i>Follow Takada's memories.</i> Put the set-aside Airfield location into play.  - <i>Follow Cookie's memories.</i> Put the set-aside Ottoman Front location into play.  Flip this card back over.
08563	Elder Chamber	card_images/08/08563a.webp	multi_sided	Location		Edge of the Earth Campaign Expansion	0	eoec	63	Fatal Mirage	15	0	0	0	0	0	Mythos.	Mirage.	A									0							1		2	0				0	08563	0	None	0	0	0	0	0	0		Mirage 2 [per_investigator] (Cluttered Dormitory).  <b>Forced</b> - After you discover 2 or more clues from Elder Chamber during a single investigation or card effect: Shuffle the top card of the Tekeli-li deck into your deck.
08563	Elder Chamber	card_images/08/08563b.webp	multi_sided	Story		Edge of the Earth Campaign Expansion	0	eoec	63	Fatal Mirage	15	0	0	0	0	0	Mythos.		B									0										0				0	08563	0	None	0	0	0	0	0	0		Put the set-aside Cluttered Dormitory location into play.  Flip this card back over.
08564	Riverview Theatre	card_images/08/08564a.webp	multi_sided	Location		Edge of the Earth Campaign Expansion	0	eoec	64	Fatal Mirage	16	0	0	0	0	0	Mythos.	Mirage.	A									0							1		4	0				0	08564	0	None	0	0	0	0	0	0		Mirage 2 [per_investigator] (Dr. Kensler's Office, Infirmary).  <b>Forced</b> - When you draw a Tekeli-li card while at Riverview Theatre: Resolve its effects an additional time. Then, discover 1 clue at Riverview Theatre.
08564	Riverview Theatre	card_images/08/08564b.webp	multi_sided	Story		Edge of the Earth Campaign Expansion	0	eoec	64	Fatal Mirage	16	0	0	0	0	0	Mythos.		B									0										0				0	08564	0	None	0	0	0	0	0	0		Choose one:  - <i>Follow Dr. Kensler's memories.</i> Put the set-aside Dr. Kensler's Office location into play.  - <i>Follow Dr. Sinha's memories.</i> Put the set-aside Infirmary location into play.  Flip this card back over.
08565	Standing Stones	card_images/08/08565a.webp	multi_sided	Location		Edge of the Earth Campaign Expansion	0	eoec	65	Fatal Mirage	17	0	0	0	0	0	Mythos.	Mirage.	A									0							2		4	0				0	08565	0	None	0	0	0	0	0	0		Mirage 2 [per_investigator] (The Black Stone, Dyer's Classroom).  <b>Forced</b> - After you reveal a [frost] token while investigating Standing Stones: Take 1 damage. If this investigation is successful, discover 1 additional clue at Standing Stones. (Limit once per test.)
08565	Standing Stones	card_images/08/08565b.webp	multi_sided	Story		Edge of the Earth Campaign Expansion	0	eoec	65	Fatal Mirage	17	0	0	0	0	0	Mythos.		B									0										0				0	08565	0	None	0	0	0	0	0	0		Choose one:  - <i>Follow Claypool's memories.</i> Put the set-aside The Black Stone location into play.  - <i>Follow Dyer's memories.</i> Put the set-aside Dyer's Classroom location into play.  Flip this card back over.
08566	Airfield	card_images/08/08566a.webp	multi_sided	Location		Edge of the Earth Campaign Expansion	0	eoec	66	Fatal Mirage	18	0	0	0	0	0	Mythos.	Mirage.	A									0							4		2	0				0	08566	0	None	0	0	0	0	0	0		Mirage 2 [per_investigator] (Memory of a Missing Father).  While Takada Hiroko is at this location, it gets -2 shroud.  As an additional cost for you to investigate Airfield, you must spend 1 resource.
08566	Airfield	card_images/08/08566b.webp	multi_sided	Story		Edge of the Earth Campaign Expansion	0	eoec	66	Fatal Mirage	18	0	0	0	0	0	Mythos.		B									0										0	2			0	08566	0	None	0	0	0	0	0	0		<b>If Takada Hiroko is alive:</b>  Spawn the set-aside Memory of a Missing Father enemy at this location.  Flip this card back over.  <b>If Takada Hiroko is crossed out:</b>  Move each investigator and enemy at this location to Prison of Memories. Discard each card attached to this location. Add this card to the victory display.  The investigators may advance the current act or continue playing.
08567	Alaskan Wilds	card_images/08/08567a.webp	multi_sided	Location		Edge of the Earth Campaign Expansion	0	eoec	67	Fatal Mirage	19	0	0	0	0	0	Mythos.	Mirage.	A									0							3		2	0				0	08567	0	None	0	0	0	0	0	0		Mirage 2 [per_investigator] (Memory of a Hunt Gone Awry).  While Eliyah Ashevak is at this location, it gets -2 shroud.  As an additional cost for you to enter Alaskan Wilds, you must either shuffle the top card of the Tekeli-li deck into your deck, or spend 1 action.
08567	Alaskan Wilds	card_images/08/08567b.webp	multi_sided	Story		Edge of the Earth Campaign Expansion	0	eoec	67	Fatal Mirage	19	0	0	0	0	0	Mythos.		B									0										0	2			0	08567	0	None	0	0	0	0	0	0		<b>If Eliyah Ashevak is alive:</b>  Spawn the set-aside Memory of a Hunt Gone Awry enemy at this location.  Flip this card back over.  <b>If Eliyah Ashevak is crossed out:</b>  Move each investigator and enemy at this location to Prison of Memories. Discard each card attached to this location. Add this card to the victory display.  The investigators may advance the current act or continue playing.
08568	Cluttered Dormitory	card_images/08/08568a.webp	multi_sided	Location		Edge of the Earth Campaign Expansion	0	eoec	68	Fatal Mirage	20	0	0	0	0	0	Mythos.	Mirage.	A									0							4		2	0				0	08568	0	None	0	0	0	0	0	0		Mirage 2 [per_investigator] (Memory of an Unspeakable Evil).  While Danforth is at this location, it gets -2 shroud.  <b>Forced</b> - When you resolve the revelation ability on a Tekeli-li card while at Cluttered Dormitory: Shuffle it back into your deck instead of placing it on the bottom of the Tekeli-li deck.
08568	Cluttered Dormitory	card_images/08/08568b.webp	multi_sided	Story		Edge of the Earth Campaign Expansion	0	eoec	68	Fatal Mirage	20	0	0	0	0	0	Mythos.		B									0										0	2			0	08568	0	None	0	0	0	0	0	0		<b>If Danforth is alive:</b>  Spawn the set-aside Memory of an Unspeakable Evil enemy at this location.  Flip this card back over.  <b>If Danforth is crossed out:</b>  Move each investigator and enemy at this location to Prison of Memories. Discard each card attached to this location. Add this card to the victory display.  The investigators may advance the current act or continue playing.
08569	Dyer's Classroom	card_images/08/08569a.webp	multi_sided	Location		Edge of the Earth Campaign Expansion	0	eoec	69	Fatal Mirage	21	0	0	0	0	0	Mythos.	Mirage.	A									0							5		2	0				0	08569	0	None	0	1	0	0	0	0		Mirage 2 [per_investigator] (Memory of a Regretful Voyage).  While Professor William Dyer is at this location, it gets -2 shroud.  [action] Shuffle the top card of the Tekeli-li deck into your deck: Heal 1 horror from an investigator or [[Ally]] asset at this location.
08569	Dyer's Classroom	card_images/08/08569b.webp	multi_sided	Story		Edge of the Earth Campaign Expansion	0	eoec	69	Fatal Mirage	21	0	0	0	0	0	Mythos.		B									0										0	2			0	08569	0	None	0	0	0	0	0	0		<b>If Professor William Dyer is alive:</b>  Spawn the set-aside Memory of a Regretful Voyage enemy at this location.  Flip this card back over.  <b>If Professor William Dyer is crossed out:</b>  Move each investigator and enemy at this location to Prison of Memories. Discard each card attached to this location. Add this card to the victory display.  The investigators may advance the current act or continue playing.
08570	Infirmary	card_images/08/08570a.webp	multi_sided	Location		Edge of the Earth Campaign Expansion	0	eoec	70	Fatal Mirage	22	0	0	0	0	0	Mythos.	Mirage.	A									0							4		2	0				0	08570	0	None	0	0	0	0	0	0		Mirage 2 [per_investigator] (Memory of a Lost Patient).  While Dr. Mala Sinha is at this location, it gets -2 shroud.  <b>Forced</b> - After you enter Infirmary for the first time this game, if you have more than 6 remaining health: Take damage until you have exactly 6 remaining health. Otherwise, take 1 damage.
08570	Infirmary	card_images/08/08570b.webp	multi_sided	Story		Edge of the Earth Campaign Expansion	0	eoec	70	Fatal Mirage	22	0	0	0	0	0	Mythos.		B									0										0	2			0	08570	0	None	0	0	0	0	0	0		<b>If Dr. Mala Sinha is alive:</b>  Spawn the set-aside Memory of a Lost Patient enemy at this location. Flip this card back over.  <b>If Dr. Mala Sinha is crossed out:</b>  Move each investigator and enemy at this location to Prison of Memories. Discard each card attached to this location. Add this card to the victory display.  The investigators may advance the current act or continue playing.
08571	Dr. Kensler's Office	card_images/08/08571a.webp	multi_sided	Location		Edge of the Earth Campaign Expansion	0	eoec	71	Fatal Mirage	23	0	0	0	0	0	Mythos.	Mirage.	A									0							3		2	0				0	08571	0	None	0	0	0	0	0	0		Mirage 2 [per_investigator] (Memory of an Unrequited Love).  While Dr. Amy Kensler is at this location, it gets -2 shroud.  <b>Forced</b> - After you successfully investigate Dr. Kensler's Office: You must either take 1 horror, or remove 1 secret from an asset you control.
08571	Dr. Kensler's Office	card_images/08/08571b.webp	multi_sided	Story		Edge of the Earth Campaign Expansion	0	eoec	71	Fatal Mirage	23	0	0	0	0	0	Mythos.		B									0										0	2			0	08571	0	None	0	0	0	0	0	0		<b>If Dr. Amy Kensler is alive:</b>  Spawn the set-aside Memory of an Unrequited Love enemy at this location. Flip this card back over.  <b>If Dr. Amy Kensler is crossed out:</b>  Move each investigator and enemy at this location to Prison of Memories. Discard each card attached to this location. Add this card to the victory display.  The investigators may advance the current act or continue playing.
08572	Mo'ai Statues	card_images/08/08572a.webp	multi_sided	Location		Edge of the Earth Campaign Expansion	0	eoec	72	Fatal Mirage	24	0	0	0	0	0	Mythos.	Mirage.	A									0							5		2	0				0	08572	0	None	0	0	0	0	0	0		Mirage 2 [per_investigator] (Memory of an Alien Translation).  While Roald Ellsworth is at this location, it gets -2 shroud.  <b>Forced</b> - When the revelation effect of a treachery attaches it to Mo'ai Statues: That treachery gains surge. (Limit once per phase.)
08572	Mo'ai Statues	card_images/08/08572b.webp	multi_sided	Story		Edge of the Earth Campaign Expansion	0	eoec	72	Fatal Mirage	24	0	0	0	0	0	Mythos.		B									0										0	2			0	08572	0	None	0	0	0	0	0	0		<b>If Roald Ellsworth is alive:</b>  Spawn the set-aside Memory of an Alien Translation enemy at this location.  Flip this card back over.  <b>If Roald Ellsworth is crossed out:</b>  Move each investigator and enemy at this location to Prison of Memories. Discard each card attached to this location. Add this card to the victory display.  The investigators may advance the current act or continue playing.
08573	Ottoman Front	card_images/08/08573a.webp	multi_sided	Location		Edge of the Earth Campaign Expansion	0	eoec	73	Fatal Mirage	25	0	0	0	0	0	Mythos.	Mirage.	A									0							4		2	0				0	08573	0	None	0	0	0	0	0	0		Mirage 2 [per_investigator] (Memory of a Ravaged Country).  While James "Cookie" Fredericks is at this location, it gets -2 shroud.  Each non-[[Elite]] enemy at Ottoman Front gets +2 fight and loses retaliate.
08573	Ottoman Front	card_images/08/08573b.webp	multi_sided	Story		Edge of the Earth Campaign Expansion	0	eoec	73	Fatal Mirage	25	0	0	0	0	0	Mythos.		B									0										0	2			0	08573	0	None	0	0	0	0	0	0		<b>If James "Cookie" Fredericks is alive:</b>  Spawn the set-aside Memory of a Ravaged Country enemy at this location.  Flip this card back over.  <b>If James "Cookie" Fredericks is crossed out:</b>  Move each investigator and enemy at this location to Prison of Memories. Discard each card attached to this location. Add this card to the victory display.  The investigators may advance the current act or continue playing.
08574	The Black Stone	card_images/08/08574a.webp	multi_sided	Location		Edge of the Earth Campaign Expansion	0	eoec	74	Fatal Mirage	26	0	0	0	0	0	Mythos.	Mirage.	A									0							4		2	0				0	08574	0	None	0	0	0	1	0	0		Mirage 2 [per_investigator] (Memory of a Terrible Discovery).  While Avery Claypool is at this location, it gets -2 shroud.  [fast] Add 1 [frost] token to the chaos bag: Discover 2 clues at The Black Stone. (Group limit once per game.)
08574	The Black Stone	card_images/08/08574b.webp	multi_sided	Story		Edge of the Earth Campaign Expansion	0	eoec	74	Fatal Mirage	26	0	0	0	0	0	Mythos.		B									0										0	2			0	08574	0	None	0	0	0	0	0	0		<b>If Avery Claypool is alive:</b>  Spawn the set-aside Memory of a Terrible Discovery enemy at this location. Flip this card back over.  <b>If Avery Claypool is crossed out:</b>  Move each investigator and enemy at this location to Prison of Memories. Discard each card attached to this location. Add this card to the victory display.  The investigators may advance the current act or continue playing.
08575	Memory of a Hunt Gone Awry	card_images/08/08575a.webp	multi_sided	Enemy		Edge of the Earth Campaign Expansion	0	eoec	75	Fatal Mirage	27	0	0	0	0	0	Mythos.	Monster. Eidolon. Elite.	A								3	1			1	1	5	2				0				0	08575	0	None	0	0	1	0	0	0		Alert. Retaliate.  <b>Prey</b> - Investigator with Eliyah Ashevak.  [reaction] After you successfully evade this enemy by 3 or more: Deal it 3 damage.  <b>Forced</b> - When this enemy is defeated: Flip it over and resolve the text on its other side.
08575	Memory of a Hunt Gone Awry	card_images/08/08575b.webp	multi_sided	Story		Edge of the Earth Campaign Expansion	0	eoec	75	Fatal Mirage	27	0	0	0	0	0	Mythos.		B									0										0	1			0	08575	0	None	0	0	0	0	0	0		In your Campaign Log, record <i>Eliyah has confronted his demons</i>. Draw a checkmark next to his name in the Expedition Team section.  From now on, whenever Eliyah Ashevak is included or used during a scenario, use the set-aside [[Resolute]] version instead of the version from the <i>Expedition Team</i> encounter set. If he is currently in play, switch him with that version now.  Add this card to the victory display.  The investigators may advance the current act or continue playing.
08576	Memory of a Lost Patient	card_images/08/08576a.webp	multi_sided	Enemy		Edge of the Earth Campaign Expansion	0	eoec	76	Fatal Mirage	28	0	0	0	0	0	Mythos.	Monster. Eidolon. Elite.	A								4	1			1	1	3	4				0				0	08576	0	None	0	0	1	0	0	0		Retaliate.  <b>Prey</b> - Investigator with Dr. Mala Sinha.  [reaction] After you heal 1 or more damage while this enemy is exhausted: Deal that much damage to this enemy.  <b>Forced</b> - When this enemy is defeated: Flip it over and resolve the text on its other side.
08576	Memory of a Lost Patient	card_images/08/08576b.webp	multi_sided	Story		Edge of the Earth Campaign Expansion	0	eoec	76	Fatal Mirage	28	0	0	0	0	0	Mythos.		B									0										0	1			0	08576	0	None	0	0	0	0	0	0		In your Campaign Log, record <i>Dr. Sinha has confronted her demons</i>. Draw a checkmark next to her name in the Expedition Team section.  From now on, whenever Dr. Mala Sinha is included or used during a scenario, use the set-aside [[Resolute]] version instead of the version from the <i>Expedition Team</i> encounter set. If she is currently in play, switch her with that version now.  Add this card to the victory display.  The investigators may advance the current act or continue playing.
08577	Memory of a Missing Father	card_images/08/08577a.webp	multi_sided	Enemy		Edge of the Earth Campaign Expansion	0	eoec	77	Fatal Mirage	29	0	0	0	0	0	Mythos.	Monster. Eidolon. Elite.	A								4	1			1	1	3	4				0				0	08577	0	None	0	0	1	0	0	0		Retaliate.  <b>Prey</b> - Investigator with Takada Hiroko.  [reaction] After you gain 1 or more resources while this enemy is exhausted: Deal 1 damage to this enemy.  <b>Forced</b> - When this enemy is defeated: Flip it over and resolve the text on its other side.
08577	Memory of a Missing Father	card_images/08/08577b.webp	multi_sided	Story		Edge of the Earth Campaign Expansion	0	eoec	77	Fatal Mirage	29	0	0	0	0	0	Mythos.		B									0										0	1			0	08577	0	None	0	0	0	0	0	0		In your Campaign Log, record <i>Takada has confronted her demons</i>. Draw a checkmark next to her name in the Expedition Team section.  From now on, whenever Takada Hiroko is included or used during a scenario, use the set-aside [[Resolute]] version instead of the version from the <i>Expedition Team</i> encounter set. If she is currently in play, switch her with that version now.  Add this card to the victory display.  The investigators may advance the current act or continue playing.
08578	Memory of a Ravaged Country	card_images/08/08578a.webp	multi_sided	Enemy		Edge of the Earth Campaign Expansion	0	eoec	78	Fatal Mirage	30	0	0	0	0	0	Mythos.	Monster. Eidolon. Elite.	A								3	1			2	1	5	3				0				0	08578	0	None	0	0	1	0	0	0		Retaliate.  <b>Prey</b> - Investigator with James "Cookie" Fredericks.  [reaction] After this enemy attacks you: Deal it 1 damage.  <b>Forced</b> - When this enemy is defeated: Flip it over and resolve the text on its other side.
08578	Memory of a Ravaged Country	card_images/08/08578b.webp	multi_sided	Story		Edge of the Earth Campaign Expansion	0	eoec	78	Fatal Mirage	30	0	0	0	0	0	Mythos.		B									0										0	1			0	08578	0	None	0	0	0	0	0	0		In your Campaign Log, record <i>Cookie has confronted his demons</i>. Draw a checkmark next to his name in the Expedition Team section.  From now on, whenever James "Cookie" Fredericks is included or used during a scenario, use the set-aside [[Resolute]] version instead of the version from the <i>Expedition Team</i> encounter set. If he is currently in play, switch him with that version now.  Add this card to the victory display.  The investigators may advance the current act or continue playing.
08579	Memory of a Regretful Voyage	card_images/08/08579a.webp	multi_sided	Enemy		Edge of the Earth Campaign Expansion	0	eoec	79	Fatal Mirage	31	0	0	0	0	0	Mythos.	Monster. Eidolon. Elite.	A								5	1				1	2	5				0				0	08579	0	None	0	0	1	0	0	0		Retaliate.  <b>Prey</b> - Investigator with Dr. William Dyer.  [reaction] After you draw 1 or more cards while this enemy is exhausted: Deal that much damage to this enemy.  <b>Forced</b> - When this enemy is defeated: Flip it over and resolve the text on its other side.
08579	Memory of a Regretful Voyage	card_images/08/08579b.webp	multi_sided	Story		Edge of the Earth Campaign Expansion	0	eoec	79	Fatal Mirage	31	0	0	0	0	0	Mythos.		B									0										0	1			0	08579	0	None	0	0	0	0	0	0		In your Campaign Log, record <i>Dyer has confronted his demons</i>. Draw a checkmark next to his name in the Expedition Team section.  From now on, whenever Professor William Dyer is included or used during a scenario, use the set-aside [[Resolute]] version instead of the version from the <i>Expedition Team</i> encounter set. If he is currently in play, switch him with that version now.  Add this card to the victory display.  The investigators may advance the current act or continue playing.
